userId,itemId,rating
1526,402,1.0
1527,201,5.0
1528,130,5.0
1529,31,5.0
1530,24,1.0
1531,198,3.0
1532,403,5.0
1533,354,5.0
164,68,4.0
1534,216,4.0
1535,27,4.0
1526,71,3.0
1536,77,5.0
1537,178,5.0
1538,404,1.0
1539,310,3.0
1540,14,5.0
1541,280,5.0
1542,11,3.0
1543,201,3.0
1544,1,5.0
1545,341,4.0
1546,48,1.0
1547,65,3.0
1366,56,4.0
1548,22,3.0
471,87,2.0
1549,58,4.0
1550,400,3.0
17,70,5.0
1551,91,4.0
39,76,3.0
1225,158,4.0
450,212,5.0
1552,65,5.0
1553,405,5.0
1554,214,5.0
1555,336,5.0
1556,255,3.0
1557,14,5.0
1558,96,2.0
1559,322,4.0
1560,235,5.0
1561,293,1.0
1562,30,3.0
1563,406,1.0
1564,95,3.0
1565,150,5.0
1566,203,4.0
1567,321,1.0
1568,77,5.0
1569,407,4.0
1570,42,1.0
1065,408,1.0
1571,178,3.0
1572,42,5.0
1573,11,5.0
1574,38,5.0
1575,363,1.0
1576,42,2.0
1577,35,4.0
1578,199,4.0
1579,130,5.0
1580,295,1.0
1581,320,4.0
1582,52,5.0
1583,204,5.0
1584,15,1.0
1585,367,3.0
1586,17,5.0
1587,27,5.0
1588,87,5.0
1589,307,5.0
1590,27,5.0
734,176,1.0
477,87,5.0
1591,14,4.0
1592,243,4.0
1593,54,3.0
1594,99,5.0
1595,277,4.0
345,210,3.0
1596,87,5.0
1597,185,2.0
1598,292,5.0
1599,24,4.0
908,86,4.0
1600,217,4.0
1601,28,5.0
1602,64,4.0
1603,272,4.0
1604,11,2.0
1605,72,3.0
1389,72,3.0
1606,70,3.0
1607,5,4.0
1608,11,5.0
1537,409,5.0
94,158,3.0
434,10,2.0
1609,27,5.0
1610,5,3.0
1611,68,5.0
1612,70,3.0
1613,126,5.0
1614,99,5.0
1615,23,4.0
1616,51,5.0
1617,67,4.0
1618,5,4.0
1619,43,5.0
1620,215,2.0
1621,65,4.0
863,30,5.0
1622,80,5.0
1623,320,5.0
1624,13,5.0
1625,2,5.0
1626,335,5.0
1627,82,3.0
1628,54,5.0
1629,79,4.0
1630,6,5.0
1631,125,5.0
1632,54,5.0
1633,16,4.0
1634,81,1.0
1635,126,5.0
1636,65,4.0
1637,65,2.0
1638,70,5.0
1639,83,5.0
381,383,5.0
1640,72,2.0
1641,129,4.0
1642,242,5.0
1643,126,4.0
1644,12,4.0
1645,65,5.0
1646,76,5.0
1647,87,4.0
1648,72,3.0
1649,55,3.0
1650,30,5.0
1651,65,2.0
1652,5,5.0
1653,5,4.0
1654,380,4.0
1655,180,2.0
1656,96,2.0
1657,203,3.0
1658,62,3.0
1659,65,5.0
1660,135,4.0
1661,192,1.0
1662,322,1.0
1663,11,4.0
1664,36,5.0
1665,11,5.0
1666,78,4.0
94,410,3.0
1667,267,1.0
1668,158,4.0
1669,11,5.0
1670,236,4.0
991,173,5.0
1671,289,5.0
1672,11,5.0
1673,71,2.0
1381,55,4.0
1674,167,1.0
1675,113,1.0
1676,342,2.0
1677,96,5.0
894,43,3.0
1678,56,3.0
1679,265,3.0
1680,58,2.0
983,72,5.0
1681,45,1.0
1682,327,2.0
1683,374,2.0
1684,11,4.0
1685,204,5.0
1686,112,4.0
1687,125,1.0
1688,40,5.0
1689,183,4.0
738,204,4.0
1690,55,1.0
1691,179,5.0
1692,210,5.0
1693,20,5.0
1694,60,1.0
1695,327,3.0
1696,5,3.0
39,160,2.0
1697,19,4.0
1698,153,3.0
1699,389,4.0
1054,97,5.0
1700,154,2.0
1701,279,3.0
1057,407,4.0
1702,18,5.0
354,43,4.0
1703,171,5.0
1704,151,5.0
1705,30,4.0
1706,55,4.0
1707,280,2.0
1708,108,5.0
1709,362,1.0
1381,231,4.0
1710,78,4.0
607,280,5.0
1711,11,4.0
1712,135,5.0
1713,12,4.0
1714,65,5.0
1715,182,4.0
1716,27,4.0
1717,293,3.0
1718,88,5.0
1719,293,2.0
1720,23,4.0
1721,5,4.0
1722,23,3.0
1723,30,5.0
1724,13,3.0
1725,32,2.0
434,20,4.0
1726,67,4.0
202,19,4.0
1175,246,4.0
1727,35,4.0
434,129,4.0
1728,411,4.0
1729,151,5.0
202,301,4.0
1730,82,3.0
1731,138,5.0
1732,412,2.0
1733,45,5.0
1734,320,5.0
1735,47,1.0
1736,27,5.0
1737,40,1.0
1738,5,3.0
1739,150,1.0
1740,145,3.0
1741,107,5.0
1742,12,3.0
1743,72,4.0
1744,154,1.0
1745,121,4.0
1746,94,4.0
1747,150,5.0
1748,40,1.0
1749,77,4.0
1750,87,5.0
1751,220,5.0
1752,18,4.0
1753,238,5.0
1754,6,5.0
324,180,4.0
1755,62,5.0
1756,51,5.0
1757,10,1.0
1758,31,4.0
1759,38,1.0
1760,328,5.0
1761,46,4.0
1762,232,5.0
488,118,2.0
1763,219,4.0
1764,11,4.0
1765,32,2.0
1766,355,5.0
1767,151,5.0
1768,21,2.0
1769,28,4.0
1770,62,2.0
1771,164,5.0
354,6,3.0
1772,203,2.0
842,28,3.0
791,77,4.0
1773,184,5.0
1774,317,4.0
1775,49,1.0
1776,127,3.0
528,19,3.0
275,5,4.0
1777,5,4.0
1752,68,5.0
1778,32,4.0
817,25,4.0
1779,13,5.0
908,312,1.0
1780,35,5.0
1781,58,5.0
1782,65,5.0
1559,413,4.0
1783,414,2.0
1784,165,5.0
1785,415,5.0
1786,10,5.0
1787,65,5.0
296,11,3.0
869,55,3.0
1788,65,5.0
1789,112,4.0
1790,155,5.0
1791,80,5.0
1792,182,5.0
1793,242,4.0
1794,243,1.0
1795,141,5.0
1796,51,5.0
1797,416,5.0
1798,417,5.0
1799,411,5.0
1800,126,5.0
1801,5,4.0
1802,68,4.0
1803,258,5.0
1804,11,1.0
1805,91,1.0
1806,140,4.0
1246,190,2.0
1807,62,4.0
1808,5,2.0
1809,187,5.0
1810,27,4.0
202,150,3.0
1811,152,3.0
596,40,3.0
1812,82,3.0
1813,289,3.0
1814,121,4.0
1815,186,5.0
1816,43,5.0
1817,72,5.0
1818,85,5.0
1819,418,2.0
772,13,4.0
1820,32,5.0
1821,6,1.0
1822,43,4.0
1823,112,3.0
1824,419,4.0
1825,420,5.0
1826,384,5.0
1827,267,4.0
164,79,5.0
1828,6,5.0
1829,72,4.0
1830,24,5.0
1831,35,5.0
1832,191,5.0
1833,259,2.0
1834,11,1.0
1835,30,4.0
535,204,4.0
1836,62,4.0
1837,167,2.0
1838,23,4.0
1839,104,5.0
1840,24,5.0
1841,320,1.0
1528,151,1.0
1842,229,5.0
1843,40,1.0
1844,182,5.0
18,33,5.0
1845,32,5.0
1846,321,3.0
1847,70,5.0
1848,421,4.0
402,72,3.0
1849,72,4.0
1052,155,4.0
1850,413,5.0
215,422,5.0
1851,27,5.0
1852,55,4.0
1853,167,2.0
1854,259,4.0
1855,2,4.0
377,112,4.0
1856,26,5.0
1857,11,3.0
1858,158,5.0
1859,13,5.0
1860,179,3.0
1861,423,5.0
1862,209,5.0
1863,299,5.0
1864,70,5.0
1865,35,5.0
1866,89,3.0
1867,183,5.0
1868,11,5.0
1869,210,4.0
1870,204,5.0
1871,70,1.0
1872,104,4.0
599,287,3.0
585,120,3.0
1873,91,5.0
1874,243,4.0
1875,5,3.0
1876,153,3.0
1877,390,5.0
1878,30,4.0
1397,127,5.0
1879,51,5.0
1880,98,4.0
588,3,2.0
1772,36,4.0
1881,78,4.0
1882,198,5.0
434,370,3.0
1883,301,5.0
1884,280,2.0
1885,241,5.0
1886,215,4.0
1887,54,4.0
1888,51,4.0
1889,355,5.0
1890,95,3.0
1891,190,4.0
602,289,2.0
1353,11,5.0
1892,140,4.0
1893,424,3.0
1894,5,4.0
1895,33,2.0
1896,0,1.0
1897,91,4.0
1898,91,5.0
1697,203,3.0
1899,13,5.0
1900,313,5.0
1901,70,3.0
1902,191,4.0
1903,60,1.0
17,307,5.0
1904,121,5.0
1905,11,3.0
1906,414,4.0
1907,43,3.0
1908,55,4.0
1909,326,5.0
1910,32,5.0
1911,54,2.0
1912,151,2.0
1913,85,4.0
1914,16,4.0
1915,17,5.0
1916,68,4.0
1917,12,1.0
1918,212,2.0
1919,365,5.0
1920,154,5.0
1921,312,2.0
1922,6,1.0
1923,72,3.0
1924,70,4.0
1925,14,5.0
396,287,4.0
1926,44,5.0
1927,153,2.0
1928,20,5.0
1929,267,4.0
1930,376,3.0
1931,167,1.0
1932,282,5.0
1933,78,4.0
394,97,5.0
1934,151,5.0
1296,425,4.0
1935,98,5.0
1069,104,5.0
1936,29,5.0
1937,35,5.0
1938,23,5.0
1939,355,5.0
1940,213,3.0
1941,426,4.0
1942,427,2.0
1943,373,5.0
1944,155,5.0
1945,127,4.0
1946,65,5.0
1947,336,4.0
566,77,3.0
1948,381,4.0
1949,188,2.0
1237,91,5.0
761,65,2.0
1950,319,1.0
1951,347,4.0
1952,428,1.0
1953,85,4.0
1066,11,3.0
1954,13,3.0
1955,91,4.0
1956,98,4.0
1957,11,4.0
1695,349,3.0
471,210,4.0
1958,69,5.0
1959,12,1.0
1960,147,4.0
1961,177,5.0
277,201,4.0
1962,35,5.0
1963,78,5.0
1964,226,2.0
640,128,4.0
254,26,3.0
1965,202,5.0
1966,65,4.0
1967,32,5.0
1968,11,5.0
599,65,4.0
1264,191,3.0
1969,307,5.0
354,62,4.0
1970,43,5.0
1971,182,5.0
535,54,4.0
1972,213,1.0
1973,233,5.0
1974,30,4.0
1975,231,5.0
1976,128,4.0
1977,231,5.0
1978,320,1.0
1979,85,5.0
1980,0,4.0
1981,126,5.0
1982,429,4.0
1983,55,3.0
1984,179,5.0
1985,11,2.0
1986,178,1.0
1987,230,1.0
1988,346,5.0
1989,164,5.0
202,123,4.0
1990,324,4.0
1991,76,3.0
1992,24,4.0
1993,138,5.0
1994,197,5.0
1995,0,3.0
939,231,5.0
366,422,5.0
1996,152,5.0
1997,12,1.0
1998,51,4.0
1999,57,4.0
2000,430,5.0
2001,280,2.0
2002,307,2.0
2003,213,5.0
2004,37,1.0
2005,40,1.0
2006,4,1.0
2007,93,4.0
2008,201,3.0
2009,383,5.0
2010,431,4.0
2011,127,3.0
1332,432,3.0
2012,33,3.0
2013,135,4.0
2014,31,5.0
323,184,3.0
2015,319,4.0
2016,210,4.0
2017,127,4.0
1339,77,5.0
1414,88,4.0
593,244,4.0
2018,65,5.0
1075,77,4.0
2019,291,5.0
650,87,4.0
2020,277,4.0
2021,145,4.0
2022,30,4.0
2023,38,5.0
2024,67,5.0
2025,131,5.0
2026,319,2.0
2027,6,2.0
2028,67,5.0
1771,51,5.0
2029,11,5.0
2030,297,3.0
2031,327,2.0
2032,203,4.0
709,383,4.0
2033,65,5.0
2034,198,4.0
2035,195,4.0
2036,68,5.0
1015,124,2.0
1244,5,5.0
2037,5,1.0
556,233,4.0
2038,178,5.0
2039,108,5.0
2040,140,5.0
2041,116,1.0
2042,11,4.0
2043,104,5.0
2044,128,5.0
2045,98,4.0
2046,433,1.0
354,205,4.0
2047,68,4.0
2048,5,5.0
2049,330,5.0
2050,99,5.0
1631,244,3.0
1191,140,4.0
108,49,4.0
2051,12,4.0
2052,107,2.0
2053,80,5.0
2054,27,4.0
2055,189,3.0
2056,392,4.0
2057,13,4.0
2058,91,4.0
2059,62,4.0
1193,16,3.0
2060,23,5.0
2061,54,4.0
2062,72,5.0
2063,91,5.0
2064,30,4.0
2065,198,1.0
217,224,4.0
2066,87,5.0
2067,27,4.0
2068,27,5.0
1545,173,4.0
2069,243,4.0
1039,85,4.0
2070,4,1.0
2071,24,5.0
2072,77,2.0
2073,277,3.0
2074,83,5.0
2075,243,5.0
2076,306,3.0
434,54,3.0
2077,62,5.0
172,434,4.0
2078,32,5.0
1002,40,4.0
1916,258,3.0
2079,226,5.0
2080,27,4.0
2081,152,3.0
2082,435,1.0
2083,299,1.0
2084,235,5.0
2085,28,1.0
2086,178,4.0
2087,27,4.0
2088,98,5.0
2089,2,3.0
2090,79,5.0
2091,79,5.0
2092,5,5.0
2093,242,1.0
2094,11,3.0
2095,188,5.0
2096,358,5.0
2097,204,5.0
2098,15,4.0
2099,194,5.0
2100,13,5.0
2101,5,4.0
70,77,4.0
2102,79,5.0
2103,118,4.0
2104,409,2.0
2105,171,5.0
1640,204,5.0
2106,23,5.0
1358,199,5.0
1457,244,3.0
2107,11,4.0
2108,376,1.0
2109,12,4.0
747,186,4.0
2110,2,1.0
2111,179,4.0
2112,151,4.0
2113,230,2.0
2114,140,4.0
2115,50,3.0
2116,5,5.0
2117,243,5.0
2118,68,5.0
2119,16,5.0
1937,91,4.0
2120,243,5.0
2121,98,5.0
2122,32,5.0
2123,32,3.0
2124,24,5.0
2125,175,1.0
2126,7,1.0
2127,66,5.0
2128,122,3.0
2129,230,5.0
2130,72,5.0
2131,135,4.0
2132,57,5.0
2133,157,4.0
2134,27,5.0
2135,245,5.0
2136,11,4.0
2137,68,4.0
2138,23,4.0
2139,109,2.0
2140,179,5.0
239,91,4.0
2141,3,1.0
2142,126,4.0
2143,98,4.0
1106,11,4.0
2144,182,5.0
2145,436,4.0
254,233,1.0
2146,35,3.0
2147,231,5.0
2148,8,4.0
2149,107,4.0
2150,27,4.0
2151,65,5.0
2152,112,4.0
2153,141,5.0
1146,55,5.0
2154,65,5.0
2155,43,4.0
2156,78,1.0
2157,350,4.0
2158,35,5.0
2159,191,5.0
2160,88,4.0
2161,11,5.0
2162,190,1.0
2163,363,5.0
1268,126,3.0
2164,198,2.0
1797,187,5.0
2165,5,4.0
1359,79,4.0
2166,173,4.0
2167,295,2.0
2168,35,3.0
2169,11,3.0
1026,50,5.0
2170,231,4.0
590,417,4.0
441,244,4.0
2171,437,5.0
2172,91,1.0
2173,73,2.0
2174,267,5.0
2175,150,4.0
1346,279,5.0
2176,127,3.0
2177,390,5.0
2178,407,4.0
2179,216,1.0
2180,195,4.0
2181,133,4.0
2182,27,4.0
2183,376,1.0
2184,149,5.0
2185,51,4.0
2186,200,4.0
2187,132,4.0
2188,375,4.0
2189,297,4.0
2190,32,4.0
2191,30,5.0
1920,107,3.0
2192,154,4.0
2193,186,5.0
2194,438,1.0
2195,439,5.0
2196,182,5.0
2197,87,5.0
2198,5,4.0
2199,89,2.0
2200,0,1.0
733,9,4.0
2201,32,5.0
2202,280,4.0
2203,156,4.0
2204,87,4.0
2205,241,5.0
2206,353,5.0
2207,97,4.0
2186,65,3.0
2208,27,2.0
2209,200,5.0
2210,295,2.0
2211,27,3.0
2212,440,4.0
585,87,4.0
2213,247,4.0
2214,11,4.0
2215,54,4.0
2216,355,5.0
2217,88,4.0
2218,161,5.0
2219,4,1.0
2220,36,4.0
2221,54,2.0
2222,13,5.0
2223,184,3.0
2224,11,3.0
2225,170,3.0
2226,54,1.0
2227,244,2.0
1641,184,3.0
2228,49,3.0
2229,58,4.0
2230,70,5.0
2231,441,4.0
2232,244,4.0
2233,27,5.0
2234,145,5.0
100,68,5.0
1385,6,3.0
528,11,5.0
2235,74,4.0
966,75,5.0
786,184,4.0
2236,235,5.0
434,417,5.0
2237,89,5.0
2238,13,5.0
2239,329,5.0
2240,442,3.0
2153,122,5.0
61,171,5.0
131,5,3.0
2241,51,4.0
2242,38,5.0
602,245,4.0
2243,144,4.0
2244,22,5.0
2245,91,5.0
2246,47,5.0
2247,23,5.0
2248,20,5.0
65,56,4.0
643,325,4.0
2249,72,4.0
2250,336,4.0
2251,321,1.0
2080,127,2.0
2252,362,3.0
2253,41,4.0
2254,35,3.0
1155,0,1.0
2255,435,4.0
2256,443,1.0
2257,191,4.0
98,95,4.0
2258,11,5.0
2259,374,1.0
2260,11,3.0
2261,444,2.0
2262,72,4.0
2263,351,5.0
1247,140,5.0
2264,43,5.0
2265,204,5.0
2266,296,3.0
2267,89,1.0
2268,285,1.0
2269,11,5.0
2270,2,5.0
2271,126,4.0
2272,151,4.0
299,64,3.0
134,445,5.0
2273,68,4.0
2274,11,4.0
2275,282,5.0
2276,69,4.0
172,62,4.0
2277,260,5.0
863,405,5.0
2278,126,5.0
1960,62,4.0
2208,446,4.0
2279,23,5.0
1628,198,5.0
2280,189,5.0
2281,177,5.0
2282,16,5.0
2283,167,2.0
2284,444,5.0
2285,177,5.0
2286,24,3.0
2287,14,4.0
2288,5,5.0
2289,54,3.0
2290,85,5.0
2291,32,5.0
2292,11,4.0
2293,200,1.0
2294,5,4.0
2295,87,5.0
2296,111,3.0
2297,447,5.0
2298,448,4.0
2299,449,4.0
2300,179,5.0
2301,65,5.0
2302,213,2.0
2303,108,2.0
2304,95,1.0
2305,51,4.0
2306,235,4.0
2307,75,5.0
2308,121,5.0
2309,23,4.0
2310,5,3.0
2311,173,5.0
2312,177,5.0
2313,164,1.0
2314,42,4.0
2315,31,5.0
2316,30,3.0
2317,280,3.0
650,74,5.0
2318,87,5.0
2319,428,1.0
2320,51,4.0
2321,138,4.0
1911,322,1.0
2322,62,5.0
2323,252,5.0
2163,136,5.0
2324,66,5.0
61,450,5.0
286,127,5.0
951,216,4.0
2325,24,5.0
2326,40,3.0
2327,6,3.0
2328,112,4.0
2329,40,5.0
2330,13,4.0
2331,157,5.0
2332,6,2.0
1409,241,2.0
2333,451,5.0
2334,204,5.0
2335,28,3.0
2336,127,5.0
2337,104,5.0
2338,129,3.0
2339,87,4.0
2340,187,5.0
2341,221,4.0
2342,132,5.0
2343,11,3.0
2344,184,4.0
39,235,1.0
2345,27,3.0
2346,30,3.0
2347,89,5.0
2348,189,1.0
2349,293,1.0
2350,162,5.0
2351,33,5.0
2352,32,5.0
2353,78,4.0
2354,11,3.0
2355,153,5.0
2356,452,5.0
2357,375,1.0
386,39,5.0
327,165,3.0
2358,145,4.0
1193,54,4.0
1717,68,5.0
2359,179,5.0
2360,125,3.0
57,115,3.0
2361,453,4.0
379,454,4.0
614,336,5.0
2362,138,5.0
2363,189,1.0
2364,111,2.0
28,108,4.0
2365,98,4.0
2366,107,4.0
2367,120,2.0
2368,455,5.0
2369,78,5.0
495,307,4.0
202,23,5.0
348,142,4.0
2370,179,2.0
842,110,5.0
2371,54,3.0
2372,23,4.0
2373,456,5.0
2374,200,4.0
2375,14,1.0
2376,35,4.0
1160,152,3.0
450,320,2.0
2377,30,5.0
2378,151,4.0
2379,268,3.0
55,112,5.0
2380,226,2.0
2381,457,1.0
2382,51,4.0
2383,42,3.0
2384,30,3.0
2385,97,3.0
101,341,3.0
2386,89,4.0
2387,80,4.0
2388,403,5.0
2389,116,4.0
2390,182,5.0
1155,10,4.0
2391,11,4.0
2392,158,5.0
709,131,4.0
2393,7,5.0
2394,204,5.0
299,383,5.0
1796,127,4.0
2395,244,4.0
2396,77,5.0
2397,51,2.0
2398,321,4.0
228,79,4.0
2399,11,5.0
28,258,5.0
2400,458,3.0
2197,65,4.0
2401,129,2.0
2402,304,3.0
2403,163,5.0
2404,42,5.0
2405,307,5.0
2406,5,5.0
653,51,5.0
2407,17,5.0
2408,178,4.0
2409,373,4.0
254,459,1.0
2410,166,2.0
2411,76,4.0
2412,460,4.0
959,32,3.0
2413,195,4.0
1270,204,5.0
2414,11,4.0
2415,62,4.0
2416,97,5.0
528,34,4.0
2417,381,5.0
2418,89,4.0
1418,164,5.0
2419,175,3.0
2420,176,4.0
2421,47,5.0
2422,259,1.0
767,27,5.0
2423,43,5.0
490,66,5.0
2424,16,4.0
17,121,4.0
2425,91,5.0
2426,112,4.0
2427,60,5.0
2428,289,1.0
2429,232,3.0
2430,11,4.0
2431,55,4.0
2432,274,5.0
2433,155,2.0
1207,90,4.0
2434,97,5.0
2435,32,5.0
2436,27,5.0
2437,119,4.0
1364,245,5.0
2438,43,2.0
2439,4,4.0
1754,245,2.0
2440,22,4.0
2441,207,5.0
2442,442,4.0
2443,11,4.0
1461,98,5.0
2444,235,4.0
2445,162,4.0
2446,163,4.0
2447,204,3.0
2448,156,1.0
676,202,5.0
2171,11,3.0
2449,198,5.0
2450,233,5.0
2451,177,4.0
2452,65,1.0
2453,5,2.0
1111,98,3.0
2454,15,5.0
2455,216,2.0
2456,66,5.0
2457,47,5.0
2458,461,4.0
2459,51,5.0
2460,462,4.0
2461,241,1.0
2462,463,5.0
2463,82,5.0
2464,12,2.0
2465,27,4.0
2466,20,5.0
2467,116,5.0
2216,316,4.0
2468,10,1.0
2469,32,5.0
2470,464,1.0
811,108,4.0
2471,96,3.0
2472,465,1.0
2473,11,5.0
2474,6,4.0
2475,87,5.0
707,16,5.0
2476,307,4.0
2477,200,5.0
2478,104,5.0
2479,11,2.0
2480,304,4.0
2481,5,4.0
2482,38,5.0
2483,382,5.0
1789,38,4.0
2484,16,5.0
2485,65,4.0
2441,11,4.0
2486,11,5.0
1081,17,5.0
2487,2,5.0
2488,201,2.0
615,189,4.0
2489,11,2.0
182,118,4.0
2490,54,5.0
25,30,5.0
2491,278,4.0
2492,30,5.0
2493,82,3.0
2494,65,5.0
2495,68,5.0
2496,65,4.0
2497,35,5.0
94,191,4.0
1045,30,4.0
2498,65,5.0
2499,230,3.0
2500,91,5.0
2501,56,5.0
2502,45,2.0
2503,191,2.0
2504,252,4.0
2505,194,2.0
2506,28,5.0
2507,11,3.0
543,466,3.0
2508,467,5.0
1225,81,4.0
60,198,4.0
2509,327,3.0
1744,390,3.0
2510,14,5.0
2511,127,4.0
2512,41,5.0
1380,468,4.0
2513,5,1.0
2514,26,5.0
2515,27,4.0
2516,143,1.0
2517,4,4.0
2518,290,2.0
228,188,3.0
1039,126,5.0
2519,463,3.0
2520,107,5.0
2521,127,3.0
2522,11,4.0
2523,303,1.0
2524,167,1.0
2525,97,4.0
2526,99,5.0
2527,136,5.0
2528,10,2.0
2529,11,4.0
2530,3,5.0
2429,215,5.0
2531,11,5.0
2532,104,3.0
125,91,4.0
1176,225,5.0
61,112,5.0
2533,194,4.0
2534,5,4.0
2535,307,4.0
2536,51,5.0
2537,155,5.0
2538,87,3.0
2539,243,2.0
2540,27,5.0
2400,322,3.0
2541,129,1.0
1436,68,4.0
2534,62,3.0
2542,11,4.0
2543,166,1.0
2544,371,5.0
856,27,5.0
2545,140,4.0
249,326,5.0
2546,5,5.0
2547,469,5.0
2548,35,4.0
2549,314,4.0
2550,11,4.0
2551,470,5.0
2552,5,5.0
2553,163,4.0
2554,54,1.0
2555,165,2.0
2556,471,5.0
2557,73,1.0
394,472,5.0
2558,93,5.0
2559,473,3.0
2560,6,4.0
2561,299,4.0
2562,11,4.0
2563,51,5.0
2564,115,3.0
2565,126,4.0
2566,56,1.0
2567,51,5.0
786,40,4.0
2568,315,5.0
708,182,4.0
2569,45,4.0
868,43,4.0
2570,474,5.0
2571,209,5.0
876,122,2.0
1578,95,1.0
2572,325,3.0
2573,13,5.0
2574,19,4.0
2575,278,1.0
2576,98,3.0
2577,475,5.0
2578,207,4.0
2579,5,1.0
2580,476,5.0
1544,5,5.0
217,5,4.0
2517,271,3.0
2581,4,4.0
2582,56,5.0
2583,32,5.0
2584,228,5.0
2585,145,5.0
2429,187,3.0
39,187,4.0
2586,420,4.0
2587,6,3.0
2588,118,3.0
2589,406,1.0
2590,301,5.0
2591,187,4.0
2592,0,4.0
2593,176,5.0
2594,109,1.0
1904,23,5.0
2595,5,5.0
402,126,3.0
434,371,3.0
2596,268,4.0
2597,90,5.0
2598,44,4.0
2599,121,5.0
2600,183,4.0
2601,235,3.0
2602,15,2.0
55,244,5.0
2603,68,5.0
2604,244,5.0
781,298,2.0
1079,27,5.0
2605,165,3.0
599,280,1.0
2606,5,3.0
389,35,4.0
2607,6,2.0
228,280,2.0
2608,104,5.0
2609,30,4.0
2610,259,4.0
2611,171,5.0
1039,116,5.0
2612,208,5.0
2613,477,4.0
2614,11,5.0
2615,406,1.0
2616,2,4.0
2617,11,4.0
2618,471,5.0
2619,438,4.0
2620,162,5.0
2621,243,1.0
20,80,4.0
2622,198,5.0
2623,43,5.0
2624,72,5.0
2625,269,2.0
1021,23,3.0
2626,415,4.0
2627,341,5.0
2628,91,4.0
2629,53,5.0
2630,127,3.0
1160,10,2.0
2631,11,4.0
2632,151,3.0
871,478,1.0
2633,203,1.0
640,219,4.0
2634,479,5.0
2635,58,3.0
2636,422,4.0
1270,6,4.0
254,77,3.0
2637,121,5.0
2638,355,4.0
2639,267,3.0
2640,78,5.0
2641,16,5.0
1414,454,4.0
2642,70,4.0
2643,51,5.0
119,91,1.0
1380,304,4.0
2644,245,3.0
1160,11,4.0
2645,11,5.0
2646,72,5.0
2647,179,5.0
2648,68,5.0
2649,11,2.0
2650,11,3.0
377,33,4.0
2651,187,4.0
2652,83,1.0
2653,220,5.0
2654,27,5.0
2655,51,5.0
2656,312,5.0
2657,480,4.0
434,341,4.0
2658,315,4.0
2659,87,5.0
2660,23,5.0
2661,11,4.0
2282,190,4.0
2662,14,5.0
2663,62,3.0
2664,11,4.0
2665,5,5.0
2666,135,4.0
2667,49,2.0
760,280,3.0
2668,199,5.0
2669,147,4.0
2670,140,5.0
2671,145,4.0
2672,72,1.0
2673,154,5.0
2674,5,5.0
2675,79,5.0
2676,213,5.0
2677,478,2.0
2678,250,5.0
434,189,4.0
202,78,5.0
2679,258,1.0
2680,62,4.0
2681,322,3.0
708,210,4.0
2682,156,1.0
2683,477,3.0
2684,293,1.0
490,24,3.0
2685,180,4.0
864,481,3.0
2686,11,3.0
2687,403,5.0
2688,482,5.0
2689,483,3.0
1769,65,3.0
2383,243,1.0
2690,305,4.0
2691,0,4.0
2692,67,5.0
2693,49,5.0
2694,65,5.0
2695,165,3.0
1785,204,5.0
2696,5,5.0
2697,137,5.0
2698,202,5.0
2699,177,5.0
2700,27,5.0
2701,258,4.0
2702,413,4.0
2703,115,1.0
761,43,2.0
1806,233,4.0
2704,484,3.0
1526,150,4.0
2705,45,5.0
2706,203,5.0
2707,35,4.0
2708,31,4.0
2709,11,3.0
2710,11,5.0
2711,280,4.0
2712,246,2.0
193,99,5.0
2713,67,5.0
2714,104,5.0
2715,385,5.0
2716,73,3.0
2717,24,5.0
2718,11,5.0
2719,172,3.0
2720,85,1.0
2721,189,4.0
2722,151,5.0
2723,85,1.0
2724,198,5.0
1332,111,4.0
1192,473,2.0
2725,230,1.0
2726,20,5.0
2727,316,5.0
2728,76,3.0
1002,167,5.0
2729,30,5.0
992,233,5.0
2730,481,3.0
2731,32,5.0
2732,255,5.0
2733,459,2.0
2734,165,1.0
2735,98,4.0
2467,74,1.0
2736,349,3.0
2737,70,5.0
2738,301,4.0
2739,485,5.0
2740,69,3.0
2741,427,5.0
2742,85,4.0
2743,151,5.0
2744,405,4.0
2745,152,5.0
2746,24,5.0
2747,79,3.0
2748,31,4.0
2749,126,2.0
2750,434,5.0
2751,51,5.0
2752,91,5.0
2753,35,4.0
1226,204,4.0
1513,70,5.0
2754,18,5.0
2755,88,5.0
2316,62,5.0
2756,28,5.0
2757,87,3.0
2758,191,1.0
1749,129,5.0
2759,13,4.0
2760,11,4.0
2761,32,4.0
2762,11,5.0
2763,72,1.0
2764,163,5.0
2765,77,4.0
2766,9,3.0
2767,406,4.0
2768,170,5.0
2769,230,5.0
2770,213,4.0
1108,363,4.0
2771,42,2.0
2772,14,3.0
2773,258,4.0
2774,61,5.0
2775,11,5.0
2776,6,1.0
2777,167,1.0
2778,315,1.0
2779,67,5.0
2780,486,4.0
2781,26,5.0
2782,175,1.0
2783,251,5.0
2514,35,4.0
952,122,4.0
1921,86,5.0
2784,109,5.0
2785,115,4.0
2786,68,5.0
2787,77,5.0
2788,80,5.0
2789,35,4.0
2587,36,4.0
215,81,4.0
2790,149,5.0
2791,141,5.0
2792,38,5.0
2793,36,5.0
1578,95,4.0
2794,304,5.0
2795,179,5.0
2796,129,3.0
842,90,4.0
2797,280,4.0
2798,66,4.0
2799,224,5.0
